Dataset_ID,ObservedBy_Person_ID,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,Multiple_Observers,Accum_Prcp,Daylength
"'3,-9999'","'37501,37929,36135'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,504,Recent fruit or seed drop,2017,10,30,303,2458057,3,2017,11,1,305,2458059,1,3,1,-9999,-9999
'-9999','36135',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,504,Recent fruit or seed drop,2017,11,15,319,2458073,3,2017,11,15,319,2458073,6,1,0,-9999,-9999
'3','34956',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86273,22798*A American beech,516,Fruits,2017,5,11,131,2457885,10,2017,5,11,131,2457885,2,1,0,-9999,-9999
'3','34956',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86273,22798*A American beech,516,Fruits,2017,6,2,153,2457907,5,2017,6,2,153,2457907,8,1,0,-9999,-9999
"'-9999,3'","'30145,36135,37501,38064'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,14585*C American beech,516,Fruits,2017,6,8,159,2457913,6,2017,9,21,264,2458018,5,19,1,-9999,-9999
'3','37929',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,14585*C American beech,516,Fruits,2017,11,19,323,2458077,4,2017,11,19,323,2458077,2,1,0,-9999,-9999
'-9999','25556',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,5,11,131,2457885,2,2017,5,11,131,2457885,1,1,0,-9999,-9999
"'3,-9999'","'34956,25556,30145,36135'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,5,19,139,2457893,6,2017,5,23,143,2457897,1,4,1,-9999,-9999
'-9999',"'25556,30145'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,5,26,146,2457900,2,2017,5,27,147,2457901,1,2,1,-9999,-9999
'-9999',"'25556,30145,19414'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,6,1,152,2457906,4,2017,6,9,160,2457914,1,5,1,-9999,-9999
'-9999',"'36135,19414,30145,25556'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,6,12,163,2457917,2,2017,6,16,167,2457921,1,4,1,-9999,-9999
"'-9999,3'","'25556,30145,19414,36135,34956'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,6,22,173,2457927,5,2017,7,14,195,2457949,1,8,1,-9999,-9999
'-9999',"'30145,19414,25556,36135'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,7,16,197,2457951,1,2017,8,21,233,2457987,2,11,1,-9999,-9999
"'-9999,3'","'30145,25556,36135,34571,37501,19414'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,8,27,239,2457993,4,2017,9,28,271,2458025,3,10,1,-9999,-9999
'-9999',"'30145,25556'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,10,5,278,2458032,4,2017,10,6,279,2458033,1,2,1,-9999,-9999
'-9999','30145',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,10,12,285,2458039,5,2017,10,12,285,2458039,2,1,0,-9999,-9999
"'3,-9999'","'37501,25556,37929,30145'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,10,21,294,2458048,1,2017,10,27,300,2458054,3,2,1,-9999,-9999
'3','37929',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,14585*D American beech,516,Fruits,2017,11,19,323,2458077,4,2017,11,19,323,2458077,2,1,0,-9999,-9999
'-9999','30145',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,14585*G American beech,516,Fruits,2017,5,21,141,2457895,5,2017,5,21,141,2457895,7,1,0,-9999,-9999
"'-9999,3'","'30145,34956,36135'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,14585*G American beech,516,Fruits,2017,6,1,152,2457906,4,2017,8,3,215,2457969,5,12,1,-9999,-9999
'-9999','30145',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,14585*G American beech,516,Fruits,2017,8,13,225,2457979,5,2017,9,2,245,2457999,6,4,0,-9999,-9999
"'-9999,3'","'30145,37501'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,14585*G American beech,516,Fruits,2017,9,10,253,2458007,2,2017,9,21,264,2458018,10,2,1,-9999,-9999
"'3,-9999'","'19414,30145,36135'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135343,14585*B American beech,516,Fruits,2017,5,16,136,2457890,4,2017,5,27,147,2457901,1,3,1,-9999,-9999
"'-9999,3'","'30145,35997,36135,34956,19414,34571,37501,35202'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135343,14585*B American beech,516,Fruits,2017,6,1,152,2457906,4,2017,10,1,274,2458028,11,26,1,-9999,-9999
'3','37929',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135343,14585*B American beech,516,Fruits,2017,10,31,304,2458058,1,2017,10,31,304,2458058,1,1,0,-9999,-9999
'3','37929',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135343,14585*B American beech,516,Fruits,2017,11,19,323,2458077,4,2017,11,19,323,2458077,2,1,0,-9999,-9999
'-9999','25556',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,5,26,146,2457900,2,2017,5,26,146,2457900,1,1,0,-9999,-9999
'-9999','25556',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,6,1,152,2457906,5,2017,6,1,152,2457906,7,1,0,-9999,-9999
'-9999',"'25556,36135,30145,34757,19414'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,6,9,160,2457914,1,2017,6,29,180,2457934,2,6,1,-9999,-9999
'-9999','25556',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,7,7,188,2457942,6,2017,7,7,188,2457942,7,1,0,-9999,-9999
"'-9999,3'","'30145,25556,36135,19414'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,7,16,197,2457951,1,2017,8,21,233,2457987,2,12,1,-9999,-9999
"'-9999,3'","'30145,25556,36135,34571,37501,37829,19414'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,8,27,239,2457993,4,2017,9,23,266,2458020,3,10,1,-9999,-9999
'-9999','25556',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,9,28,271,2458025,2,2017,9,28,271,2458025,3,1,0,-9999,-9999
'-9999',"'30145,25556'",20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,10,5,278,2458032,4,2017,10,12,285,2458039,2,3,1,-9999,-9999
'-9999','25556',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,10,21,294,2458048,7,2017,10,21,294,2458048,6,1,0,-9999,-9999
'3','37929',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,10,31,304,2458058,1,2017,10,31,304,2458058,1,1,0,-9999,-9999
'3','37929',20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,American beech 22798*A,516,Fruits,2017,11,19,323,2458077,4,2017,11,19,323,2458077,2,1,0,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,371,Breaking leaf buds,2017,4,17,107,2457861,2,2017,4,17,107,2457861,3,1,0,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,371,Breaking leaf buds,2017,4,24,114,2457868,4,2017,4,24,114,2457868,3,1,0,-9999,-9999
"'3,-9999'","'32081,34731,35997'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,371,Breaking leaf buds,2017,4,28,118,2457872,1,2017,5,15,135,2457889,13,7,1,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,371,Breaking leaf buds,2017,7,23,204,2457958,16,2017,7,23,204,2457958,5,1,0,-9999,-9999
'-9999','34473',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,371,Breaking leaf buds,2017,4,12,102,2457856,2,2017,4,12,102,2457856,3,1,0,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,371,Breaking leaf buds,2017,4,17,107,2457861,2,2017,4,17,107,2457861,1,1,0,-9999,-9999
"'-9999,3'","'34945,30145,32081,34956,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,371,Breaking leaf buds,2017,4,20,110,2457864,1,2017,5,6,126,2457880,1,8,1,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,371,Breaking leaf buds,2017,5,14,134,2457888,5,2017,5,14,134,2457888,1,1,0,-9999,-9999
'3','34011',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,371,Breaking leaf buds,2017,5,21,141,2457895,5,2017,5,21,141,2457895,6,1,0,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,371,Breaking leaf buds,2017,7,23,204,2457958,7,2017,7,23,204,2457958,5,1,0,-9999,-9999
"'-9999,3'","'34731,34473,32081,34956,34571,34945'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,371,Breaking leaf buds,2017,4,10,100,2457854,3,2017,5,6,126,2457880,1,13,1,-9999,-9999
"'3,-9999'","'34956,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,371,Breaking leaf buds,2017,5,11,131,2457885,4,2017,5,14,134,2457888,1,2,1,-9999,-9999
'3','34011',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,371,Breaking leaf buds,2017,5,21,141,2457895,2,2017,5,21,141,2457895,7,1,0,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,371,Breaking leaf buds,2017,7,23,204,2457958,16,2017,7,23,204,2457958,5,1,0,-9999,-9999
"'-9999,3'","'34731,34473,19414'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,371,Breaking leaf buds,2017,4,10,100,2457854,3,2017,4,15,105,2457859,1,4,1,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,371,Breaking leaf buds,2017,4,17,107,2457861,1,2017,4,17,107,2457861,1,1,0,-9999,-9999
'-9999','34945',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,371,Breaking leaf buds,2017,4,20,110,2457864,2,2017,4,20,110,2457864,3,1,0,-9999,-9999
"'3,-9999'","'32081,34945,30145,34956,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,371,Breaking leaf buds,2017,4,24,114,2457868,1,2017,5,6,126,2457880,1,6,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,371,Breaking leaf buds,2017,5,9,129,2457883,2,2017,5,9,129,2457883,2,1,0,-9999,-9999
"'-9999,3'","'34731,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,371,Breaking leaf buds,2017,5,14,134,2457888,3,2017,5,15,135,2457889,1,2,1,-9999,-9999
'3','34011',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,371,Breaking leaf buds,2017,5,21,141,2457895,5,2017,5,21,141,2457895,6,1,0,-9999,-9999
"'-9999,3'","'34731,34473,19414,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,371,Breaking leaf buds,2017,4,10,100,2457854,3,2017,4,17,107,2457861,1,5,1,-9999,-9999
"'-9999,3'","'34945,19414,30145,32081,34956,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,371,Breaking leaf buds,2017,4,20,110,2457864,2,2017,5,6,126,2457880,1,10,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,371,Breaking leaf buds,2017,5,9,129,2457883,2,2017,5,9,129,2457883,2,1,0,-9999,-9999
"'-9999,3'","'34731,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,371,Breaking leaf buds,2017,5,14,134,2457888,3,2017,5,15,135,2457889,1,2,1,-9999,-9999
'3','34011',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,371,Breaking leaf buds,2017,5,21,141,2457895,5,2017,5,21,141,2457895,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,371,Breaking leaf buds,2017,6,15,166,2457920,1,2017,6,15,166,2457920,6,1,0,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,371,Breaking leaf buds,2017,7,23,204,2457958,7,2017,7,23,204,2457958,5,1,0,-9999,-9999
"'3,-9999'","'37501,28846,34731,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,390,Ripe fruits,2017,9,10,253,2458007,2,2017,10,11,284,2458038,8,3,1,-9999,-9999
'3',"'37501,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,390,Ripe fruits,2017,10,21,294,2458048,2,2017,10,28,301,2458055,2,2,1,-9999,-9999
'3','37501',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,390,Ripe fruits,2017,11,18,322,2458076,10,2017,11,18,322,2458076,16,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,390,Ripe fruits,2017,8,27,239,2457993,6,2017,8,27,239,2457993,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,390,Ripe fruits,2017,9,2,245,2457999,4,2017,9,2,245,2457999,1,1,0,-9999,-9999
"'-9999,3'","'28846,34731,30145,38177,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,390,Ripe fruits,2017,9,10,253,2458007,2,2017,10,11,284,2458038,1,5,1,-9999,-9999
'3','35997',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,390,Ripe fruits,2017,10,15,288,2458042,2,2017,10,15,288,2458042,4,1,0,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,390,Ripe fruits,2017,10,28,301,2458055,1,2017,10,28,301,2458055,2,1,0,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,390,Ripe fruits,2017,9,10,253,2458007,2,2017,9,10,253,2458007,3,1,0,-9999,-9999
"'-9999,3'","'38071,38177,28846'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,390,Ripe fruits,2017,9,23,266,2458020,6,2017,9,29,272,2458026,2,3,1,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,390,Ripe fruits,2017,10,28,301,2458055,9,2017,10,28,301,2458055,2,1,0,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,390,Ripe fruits,2017,7,23,204,2457958,7,2017,7,23,204,2457958,5,1,0,-9999,-9999
'3','19414',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,390,Ripe fruits,2017,8,19,231,2457985,6,2017,8,19,231,2457985,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,390,Ripe fruits,2017,8,27,239,2457993,6,2017,8,27,239,2457993,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,390,Ripe fruits,2017,9,2,245,2457999,4,2017,9,2,245,2457999,1,1,0,-9999,-9999
"'-9999,3'","'28846,34731,30145,38177,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,390,Ripe fruits,2017,9,10,253,2458007,2,2017,10,11,284,2458038,2,5,1,-9999,-9999
'3',"'34731,38071'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,390,Ripe fruits,2017,10,28,301,2458055,1,2017,10,29,302,2458056,1,2,1,-9999,-9999
'3','19414',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,390,Ripe fruits,2017,8,19,231,2457985,6,2017,8,19,231,2457985,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,390,Ripe fruits,2017,9,2,245,2457999,4,2017,9,2,245,2457999,1,1,0,-9999,-9999
"'-9999,3'","'28846,34731,30145,38177,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,390,Ripe fruits,2017,9,10,253,2458007,2,2017,10,11,284,2458038,2,4,1,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,390,Ripe fruits,2017,10,28,301,2458055,1,2017,10,28,301,2458055,2,1,0,-9999,-9999
"'-9999,3'","'34731,35997,32081,33897'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,467,Increasing leaf size,2017,5,6,126,2457880,2,2017,6,2,153,2457907,19,5,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,467,Increasing leaf size,2017,4,28,118,2457872,1,2017,4,28,118,2457872,2,1,0,-9999,-9999
"'-9999,3'","'30145,32081,34731,35997,34011,33897'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,467,Increasing leaf size,2017,5,4,124,2457878,4,2017,6,1,152,2457906,1,10,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,467,Increasing leaf size,2017,6,8,159,2457913,6,2017,6,8,159,2457913,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,467,Increasing leaf size,2017,6,15,166,2457920,5,2017,6,15,166,2457920,6,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,467,Increasing leaf size,2017,6,22,173,2457927,1,2017,6,22,173,2457927,9,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,467,Increasing leaf size,2017,7,2,183,2457937,1,2017,7,2,183,2457937,5,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,467,Increasing leaf size,2017,7,10,191,2457945,3,2017,7,10,191,2457945,5,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,467,Increasing leaf size,2017,7,16,197,2457951,1,2017,7,16,197,2457951,7,1,0,-9999,-9999
"'-9999,3'","'34945,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,467,Increasing leaf size,2017,4,27,117,2457871,3,2017,4,28,118,2457872,2,2,1,-9999,-9999
"'3,-9999'","'32081,34731,35997,34956,34011'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,467,Increasing leaf size,2017,5,4,124,2457878,4,2017,5,21,141,2457895,12,8,1,-9999,-9999
"'-9999,3'","'30145,32081,34731,35997,34956,19414,34011'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,467,Increasing leaf size,2017,5,4,124,2457878,4,2017,6,1,152,2457906,1,11,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,467,Increasing leaf size,2017,6,8,159,2457913,6,2017,6,8,159,2457913,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,467,Increasing leaf size,2017,6,15,166,2457920,5,2017,6,15,166,2457920,6,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,467,Increasing leaf size,2017,6,22,173,2457927,1,2017,7,2,183,2457937,5,2,0,-9999,-9999
"'3,-9999'","'19414,34945,30145,32081,34956'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,467,Increasing leaf size,2017,4,27,117,2457871,3,2017,4,29,119,2457873,1,3,1,-9999,-9999
"'-9999,3'","'30145,32081,34731,35997,34956,19414,34011'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,467,Increasing leaf size,2017,5,4,124,2457878,4,2017,5,27,147,2457901,1,10,1,-9999,-9999
"'-9999,3'","'30145,32081,34956,19414'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,467,Increasing leaf size,2017,6,1,152,2457906,4,2017,6,8,159,2457913,2,3,1,-9999,-9999
"'-9999,3'","'30145,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,467,Increasing leaf size,2017,6,15,166,2457920,5,2017,7,10,191,2457945,5,6,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,467,Increasing leaf size,2017,7,16,197,2457951,1,2017,7,16,197,2457951,7,1,0,-9999,-9999
"'3,-9999'","'34731,37501,28846'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,471,Falling leaves,2017,9,10,253,2458007,2,2017,9,17,260,2458014,24,2,1,-9999,-9999
'3',"'37501,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,471,Falling leaves,2017,10,21,294,2458048,2,2017,10,28,301,2458055,2,2,1,-9999,-9999
'3','37501',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,471,Falling leaves,2017,11,18,322,2458076,10,2017,11,18,322,2458076,16,1,0,-9999,-9999
"'3,-9999'","'34731,30145,28846,38177'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,471,Falling leaves,2017,9,10,253,2458007,2,2017,9,28,271,2458025,1,3,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,471,Falling leaves,2017,10,5,278,2458032,6,2017,10,5,278,2458032,6,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,471,Falling leaves,2017,10,12,285,2458039,1,2017,10,12,285,2458039,1,1,0,-9999,-9999
'3','35997',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,471,Falling leaves,2017,10,15,288,2458042,2,2017,10,15,288,2458042,4,1,0,-9999,-9999
"'-9999,3'","'30145,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,471,Falling leaves,2017,10,27,300,2458054,8,2017,10,28,301,2458055,2,2,1,-9999,-9999
