ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
"'35675,36135,30145,43735,41678,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",483,Leaves,2019,9,25,268,2458752,1,2019,10,6,279,2458763,2,7,12,1,1
"'30145,19414,36135,35675'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",483,Leaves,2019,10,12,285,2458769,4,2019,10,18,291,2458775,3,4,7,1,1
"'36135,30145,35675,41678'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",483,Leaves,2019,10,23,296,2458780,2,2019,11,1,305,2458789,3,5,10,1,1
'19414',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",483,Leaves,2019,11,6,310,2458794,2,2019,11,6,310,2458794,1,1,1,0,1
"'19414,30145,37829,36135,43735,35675,37934'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",483,Leaves,2019,4,21,111,2458595,2,2019,9,20,263,2458747,4,49,153,1,1
"'35675,36135,30145,41678,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",483,Leaves,2019,9,25,268,2458752,1,2019,10,6,279,2458763,2,6,12,1,1
"'30145,19414,36135,35675'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",483,Leaves,2019,10,12,285,2458769,4,2019,10,18,291,2458775,3,4,7,1,1
"'36135,30145,35675,41678'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",483,Leaves,2019,10,23,296,2458780,2,2019,11,1,305,2458789,3,5,10,1,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",498,Colored leaves,2019,7,29,210,2458694,2,2019,7,29,210,2458694,7,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",498,Colored leaves,2019,8,8,220,2458704,3,2019,8,8,220,2458704,2,1,1,0,1
"'36135,30145,43735'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",498,Colored leaves,2019,8,18,230,2458714,8,2019,9,20,263,2458747,4,10,34,1,1
"'36135,46988,30145,43735,41678'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",498,Colored leaves,2019,9,26,269,2458753,2,2019,10,1,274,2458758,4,5,6,1,1
"'36135,49960,30145,46988,43735,41678'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",498,Colored leaves,2019,10,6,279,2458763,1,2019,11,4,308,2458792,2,13,30,1,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",498,Colored leaves,2019,7,29,210,2458694,2,2019,7,29,210,2458694,7,1,1,0,1
"'36135,30145,43735'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",498,Colored leaves,2019,8,8,220,2458704,3,2019,8,27,239,2458723,3,6,20,1,1
"'30145,36135'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",498,Colored leaves,2019,9,1,244,2458728,2,2019,9,20,263,2458747,4,6,20,1,1
"'36135,46988,30145,41678'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",498,Colored leaves,2019,9,26,269,2458753,2,2019,10,1,274,2458758,4,4,6,1,1
"'36135,49960,30145,46988,43735,41678,28846,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",498,Colored leaves,2019,10,6,279,2458763,1,2019,11,7,311,2458795,4,15,33,1,1
'43735',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",498,Colored leaves,2019,7,7,188,2458672,4,2019,7,7,188,2458672,8,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",498,Colored leaves,2019,7,29,210,2458694,2,2019,7,29,210,2458694,7,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",498,Colored leaves,2019,8,8,220,2458704,3,2019,8,8,220,2458704,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",498,Colored leaves,2019,8,18,230,2458714,8,2019,8,18,230,2458714,6,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",498,Colored leaves,2019,8,27,239,2458723,1,2019,8,27,239,2458723,3,1,1,0,1
"'30145,36135,49960,46988,43735,41678'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",498,Colored leaves,2019,9,1,244,2458728,2,2019,10,1,274,2458758,4,12,31,1,1
"'36135,49960,30145,46988,43735,41678'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",498,Colored leaves,2019,10,6,279,2458763,1,2019,11,4,308,2458792,2,13,30,1,1
"'36135,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",498,Colored leaves,2019,7,29,210,2458694,2,2019,8,8,220,2458704,2,3,11,1,1
"'36135,30145,43735,35675,49960,41678,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",498,Colored leaves,2019,8,18,230,2458714,8,2019,11,6,310,2458794,1,33,81,1,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",498,Colored leaves,2019,8,8,220,2458704,3,2019,8,8,220,2458704,2,1,1,0,1
"'36135,30145,43735,37934,35675,49960,41678,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",498,Colored leaves,2019,8,18,230,2458714,8,2019,11,4,308,2458792,2,31,79,1,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,4,1,91,2458575,2,2019,4,1,91,2458575,3,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,6,11,162,2458646,2,2019,6,11,162,2458646,3,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,6,23,174,2458658,6,2019,6,23,174,2458658,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,7,2,183,2458667,5,2019,7,2,183,2458667,1,1,1,0,1
'43735',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,7,7,188,2458672,4,2019,7,7,188,2458672,8,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,7,16,197,2458681,1,2019,7,16,197,2458681,5,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,7,27,208,2458692,6,2019,7,27,208,2458692,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,8,10,222,2458706,2,2019,8,10,222,2458706,8,1,1,0,1
"'30145,43735'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,8,24,236,2458720,6,2019,8,26,238,2458722,1,2,3,1,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,9,1,244,2458728,2,2019,9,1,244,2458728,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,9,8,251,2458735,3,2019,9,8,251,2458735,6,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,9,18,261,2458745,4,2019,9,18,261,2458745,2,1,1,0,1
"'46988,30145,43735,41678,35675,34757,36135,49960'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,9,28,271,2458755,2,2019,10,12,285,2458769,1,8,15,1,1
"'43735,36135,49960,30145,46988,41678,28846,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166776,"22947*B, Tree 10",500,Flowers or flower buds,2019,10,14,287,2458771,1,2019,12,1,335,2458819,-9999,17,49,1,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,4,1,91,2458575,2,2019,4,1,91,2458575,3,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,6,11,162,2458646,2,2019,6,11,162,2458646,3,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,6,23,174,2458658,6,2019,6,23,174,2458658,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,7,2,183,2458667,5,2019,7,2,183,2458667,1,1,1,0,1
'43735',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,7,7,188,2458672,4,2019,7,7,188,2458672,8,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,7,16,197,2458681,1,2019,7,16,197,2458681,5,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,7,27,208,2458692,6,2019,7,27,208,2458692,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,8,10,222,2458706,2,2019,8,10,222,2458706,8,1,1,0,1
"'30145,43735'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,8,24,236,2458720,6,2019,8,26,238,2458722,1,2,3,1,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,9,1,244,2458728,2,2019,9,1,244,2458728,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,9,8,251,2458735,3,2019,9,8,251,2458735,6,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,9,18,261,2458745,4,2019,9,18,261,2458745,2,1,1,0,1
'49960',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,9,24,267,2458751,4,2019,9,24,267,2458751,2,1,1,0,1
"'46988,30145,41678,35675,34757,36135,49960,43735,28846,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166777,"22947*C, Tree 11",500,Flowers or flower buds,2019,9,28,271,2458755,2,2019,12,1,335,2458819,-9999,26,65,1,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,4,1,91,2458575,2,2019,4,1,91,2458575,3,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,6,11,162,2458646,2,2019,6,11,162,2458646,3,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,6,23,174,2458658,6,2019,6,23,174,2458658,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,7,2,183,2458667,5,2019,7,2,183,2458667,1,1,1,0,1
'43735',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,7,7,188,2458672,4,2019,7,7,188,2458672,8,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,7,16,197,2458681,1,2019,7,16,197,2458681,5,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,7,27,208,2458692,6,2019,7,27,208,2458692,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,8,10,222,2458706,2,2019,8,10,222,2458706,8,1,1,0,1
"'30145,43735'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,8,24,236,2458720,6,2019,8,26,238,2458722,1,2,3,1,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,9,1,244,2458728,2,2019,9,1,244,2458728,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,9,8,251,2458735,3,2019,9,8,251,2458735,6,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,9,18,261,2458745,4,2019,9,18,261,2458745,2,1,1,0,1
"'49960,36135,46988,30145,43735,41678,35675,34757,28846,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166778,"493-2009*A, Tree 12",500,Flowers or flower buds,2019,9,24,267,2458751,4,2019,12,1,335,2458819,-9999,29,69,1,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,4,1,91,2458575,2,2019,4,1,91,2458575,1,1,1,0,1
'37829',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,4,16,106,2458590,2,2019,4,16,106,2458590,1,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,6,11,162,2458646,2,2019,6,11,162,2458646,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,6,23,174,2458658,2,2019,6,23,174,2458658,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,7,2,183,2458667,5,2019,7,2,183,2458667,7,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,7,16,197,2458681,7,2019,7,16,197,2458681,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,7,27,208,2458692,1,2019,7,27,208,2458692,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,8,10,222,2458706,2,2019,8,10,222,2458706,8,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,8,24,236,2458720,6,2019,8,24,236,2458720,3,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,9,1,244,2458728,2,2019,9,1,244,2458728,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,9,8,251,2458735,3,2019,9,8,251,2458735,1,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,9,18,261,2458745,1,2019,9,18,261,2458745,2,1,1,0,1
'49960',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,9,24,267,2458751,4,2019,9,24,267,2458751,1,1,1,0,1
"'36135,30145,43735,41678,35675,19414,49960'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,9,26,269,2458753,1,2019,11,11,315,2458799,3,20,47,1,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,11,17,321,2458805,3,2019,11,17,321,2458805,4,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166779,"14693*A, Tree 13",500,Flowers or flower buds,2019,11,25,329,2458813,3,2019,12,1,335,2458819,-9999,2,7,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,4,1,91,2458575,2,2019,4,1,91,2458575,3,1,1,0,1
'37829',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,5,1,121,2458605,2,2019,5,1,121,2458605,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,6,11,162,2458646,2,2019,6,11,162,2458646,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,6,23,174,2458658,2,2019,6,23,174,2458658,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,7,2,183,2458667,5,2019,7,2,183,2458667,7,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,7,16,197,2458681,1,2019,7,16,197,2458681,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,7,27,208,2458692,1,2019,7,27,208,2458692,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,8,10,222,2458706,2,2019,8,10,222,2458706,8,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,8,24,236,2458720,6,2019,8,24,236,2458720,3,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,9,1,244,2458728,2,2019,9,1,244,2458728,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,9,8,251,2458735,3,2019,9,8,251,2458735,1,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,9,18,261,2458745,1,2019,9,18,261,2458745,2,1,1,0,1
"'49960,35675,36135,30145,41678,19414'",Arnold Arboretum - Tree Spotters Program,30701,42.302277,-71.125732,36,MA,76,Hamamelis,virginiana,American witchhazel,Plantae,166780,"14693*B, Tree 14",500,Flowers or flower buds,2019,9,24,267,2458751,4,2019,11,11,315,2458799,3,20,49,1,1
