ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",500,Flowers or flower buds,2020,6,17,169,2459018,1,2020,6,17,169,2459018,6,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",500,Flowers or flower buds,2020,6,26,178,2459027,3,2020,6,26,178,2459027,4,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",500,Flowers or flower buds,2020,7,1,183,2459032,1,2020,7,1,183,2459032,-9999,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",501,Open flowers,2020,4,14,105,2458954,2,2020,4,14,105,2458954,3,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",501,Open flowers,2020,4,21,112,2458961,2,2020,4,21,112,2458961,1,1,1,0,1
"'25556,36135'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",501,Open flowers,2020,4,28,119,2458968,3,2020,4,29,120,2458969,3,2,2,1,1
"'36135,25556,34731,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",501,Open flowers,2020,5,5,126,2458975,3,2020,5,12,133,2458982,1,3,8,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",501,Open flowers,2020,6,3,155,2459004,8,2020,6,3,155,2459004,1,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",501,Open flowers,2020,4,14,105,2458954,5,2020,4,21,112,2458961,4,2,8,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",501,Open flowers,2020,4,29,120,2458969,4,2020,4,29,120,2458969,3,1,1,0,1
"'34731,36135,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",501,Open flowers,2020,5,5,126,2458975,3,2020,5,7,128,2458977,5,2,3,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",501,Open flowers,2020,5,13,134,2458983,1,2020,5,13,134,2458983,4,1,1,0,1
"'31240,36135,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",501,Open flowers,2020,5,19,140,2458989,2,2020,5,23,144,2458993,3,2,5,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",501,Open flowers,2020,6,8,160,2459009,1,2020,6,8,160,2459009,4,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",501,Open flowers,2020,4,21,112,2458961,4,2020,4,21,112,2458961,4,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",501,Open flowers,2020,4,29,120,2458969,4,2020,4,29,120,2458969,3,1,1,0,1
"'36135,34731,25505,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",501,Open flowers,2020,5,5,126,2458975,3,2020,5,13,134,2458983,4,4,9,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",501,Open flowers,2020,5,19,140,2458989,1,2020,5,19,140,2458989,4,1,1,0,1
'35997',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",501,Open flowers,2020,6,6,158,2459007,2,2020,6,6,158,2459007,1,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",501,Open flowers,2020,6,8,160,2459009,1,2020,6,8,160,2459009,4,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",501,Open flowers,2020,7,2,184,2459033,2,2020,7,2,184,2459033,-9999,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",501,Open flowers,2020,4,21,112,2458961,12,2020,4,21,112,2458961,4,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",501,Open flowers,2020,4,29,120,2458969,4,2020,4,29,120,2458969,3,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",501,Open flowers,2020,5,5,126,2458975,3,2020,5,5,126,2458975,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",501,Open flowers,2020,5,12,133,2458982,5,2020,5,12,133,2458982,5,1,1,0,1
"'36135,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",501,Open flowers,2020,4,29,120,2458969,1,2020,5,5,126,2458975,7,2,7,1,0
"'25556,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",502,Pollen release (flowers),2020,4,28,119,2458968,3,2020,4,29,120,2458969,3,2,2,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",502,Pollen release (flowers),2020,5,5,126,2458975,3,2020,5,5,126,2458975,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",502,Pollen release (flowers),2020,5,12,133,2458982,5,2020,5,12,133,2458982,1,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",502,Pollen release (flowers),2020,4,29,120,2458969,4,2020,4,29,120,2458969,3,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",502,Pollen release (flowers),2020,5,5,126,2458975,3,2020,5,5,126,2458975,2,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",502,Pollen release (flowers),2020,5,13,134,2458983,1,2020,5,13,134,2458983,4,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",502,Pollen release (flowers),2020,5,19,140,2458989,2,2020,5,19,140,2458989,7,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",502,Pollen release (flowers),2020,4,29,120,2458969,4,2020,4,29,120,2458969,3,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",502,Pollen release (flowers),2020,5,5,126,2458975,3,2020,5,5,126,2458975,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",502,Pollen release (flowers),2020,5,12,133,2458982,5,2020,5,12,133,2458982,5,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",502,Pollen release (flowers),2020,5,5,126,2458975,3,2020,5,5,126,2458975,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",502,Pollen release (flowers),2020,5,12,133,2458982,5,2020,5,12,133,2458982,5,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",504,Recent fruit or seed drop,2020,4,29,120,2458969,1,2020,4,29,120,2458969,3,1,1,0,0
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",504,Recent fruit or seed drop,2020,4,29,120,2458969,4,2020,4,29,120,2458969,3,1,1,0,0
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2020,4,29,120,2458969,1,2020,4,29,120,2458969,3,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2020,5,19,140,2458989,1,2020,5,19,140,2458989,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2020,5,26,147,2458996,3,2020,5,26,147,2458996,8,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2020,6,4,156,2459005,1,2020,6,4,156,2459005,3,1,1,0,1
"'31240,25556,36135'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2020,6,8,160,2459009,1,2020,6,15,167,2459016,1,4,8,1,1
"'25556,36135'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2020,6,17,169,2459018,1,2020,6,23,175,2459024,3,2,7,1,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2020,6,30,182,2459031,4,2020,6,30,182,2459031,1,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2020,7,2,184,2459033,1,2020,7,2,184,2459033,-9999,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2020,4,29,120,2458969,4,2020,4,29,120,2458969,3,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2020,5,5,126,2458975,3,2020,5,5,126,2458975,2,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2020,5,19,140,2458989,2,2020,5,19,140,2458989,4,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2020,5,26,147,2458996,3,2020,6,4,156,2459005,3,2,10,0,1
"'36135,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2020,6,12,164,2459013,5,2020,6,15,167,2459016,1,2,4,1,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2020,6,23,175,2459024,7,2020,6,23,175,2459024,7,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2020,7,2,184,2459033,2,2020,7,2,184,2459033,-9999,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2020,5,5,126,2458975,3,2020,5,5,126,2458975,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2020,5,19,140,2458989,1,2020,5,19,140,2458989,4,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2020,5,26,147,2458996,3,2020,6,4,156,2459005,2,2,10,0,1
"'31240,36135'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2020,6,8,160,2459009,1,2020,7,2,184,2459033,-9999,7,25,1,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2020,5,19,140,2458989,2,2020,5,19,140,2458989,4,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2020,5,26,147,2458996,3,2020,6,4,156,2459005,2,2,10,0,1
"'31240,36135'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2020,6,8,160,2459009,1,2020,6,15,167,2459016,8,2,8,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2020,7,2,184,2459033,9,2020,7,2,184,2459033,-9999,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,2,22,53,2458902,-9999,2020,2,22,53,2458902,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,3,7,67,2458916,7,2020,3,7,67,2458916,2,1,1,0,1
"'25556,36135,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,3,15,75,2458924,6,2020,3,20,80,2458929,2,2,6,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,3,27,87,2458936,2,2020,3,27,87,2458936,4,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,4,5,96,2458945,5,2020,4,5,96,2458945,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,4,12,103,2458952,5,2020,4,12,103,2458952,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,4,19,110,2458959,2,2020,4,19,110,2458959,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,4,22,113,2458962,1,2020,4,22,113,2458962,3,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,4,28,119,2458968,2,2020,4,28,119,2458968,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2020,5,5,126,2458975,6,2020,5,5,126,2458975,7,1,1,0,1
"'36135,31240,47011,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",371,Breaking leaf buds,2020,5,5,126,2458975,3,2020,5,23,144,2458993,3,8,19,1,0
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,4,21,112,2458961,1,2020,4,21,112,2458961,1,1,1,0,1
"'25556,36135'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,4,28,119,2458968,3,2020,4,29,120,2458969,3,2,2,1,1
"'25556,36135,19414,34956,34731,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,5,5,126,2458975,3,2020,5,13,134,2458983,4,4,9,1,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,5,18,139,2458988,1,2020,5,18,139,2458988,1,1,1,0,1
"'25556,36135'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,5,21,142,2458991,2,2020,6,3,155,2459004,1,3,14,1,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,6,7,159,2459008,3,2020,6,7,159,2459008,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,6,10,162,2459011,2,2020,6,10,162,2459011,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,6,17,169,2459018,1,2020,6,17,169,2459018,6,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,6,26,178,2459027,3,2020,6,26,178,2459027,4,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2020,7,1,183,2459032,1,2020,7,1,183,2459032,1,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2020,3,9,69,2458918,2,2020,3,9,69,2458918,3,1,1,0,1
"'25556,36135,19414,34731,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2020,5,5,126,2458975,3,2020,5,15,136,2458985,2,6,11,1,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2020,5,18,139,2458988,1,2020,5,18,139,2458988,1,1,1,0,1
"'25556,19414,36135'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2020,5,21,142,2458991,2,2020,6,4,156,2459005,3,9,15,1,1
"'19414,31240,25556,36135'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2020,6,8,160,2459009,1,2020,6,15,167,2459016,1,5,8,1,1
"'19414,25556,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2020,6,17,169,2459018,1,2020,6,22,174,2459023,1,3,6,1,1
"'19414,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2020,6,26,178,2459027,3,2020,6,28,180,2459029,2,2,3,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2020,7,1,183,2459032,1,2020,7,1,183,2459032,1,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",371,Breaking leaf buds,2020,3,9,69,2458918,9,2020,3,9,69,2458918,3,1,1,0,1
"'36135,34731,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",371,Breaking leaf buds,2020,5,5,126,2458975,3,2020,5,13,134,2458983,4,4,9,1,1
'49389',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",371,Breaking leaf buds,2020,3,25,85,2458934,3,2020,3,25,85,2458934,1,1,1,0,1
'49389',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",371,Breaking leaf buds,2020,4,7,98,2458947,7,2020,4,7,98,2458947,2,1,1,0,1
'49389',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",371,Breaking leaf buds,2020,4,19,110,2458959,2,2020,4,19,110,2458959,1,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",371,Breaking leaf buds,2020,4,21,112,2458961,1,2020,4,21,112,2458961,4,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",371,Breaking leaf buds,2020,4,29,120,2458969,4,2020,4,29,120,2458969,3,1,1,0,1
"'36135,34956,34731,31240,47011,35997,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",371,Breaking leaf buds,2020,5,5,126,2458975,3,2020,5,26,147,2458996,9,10,22,1,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",371,Breaking leaf buds,2020,6,7,159,2459008,3,2020,6,7,159,2459008,1,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",390,Ripe fruits,2020,6,15,167,2459016,3,2020,6,15,167,2459016,1,1,1,0,0
"'31240,36135,35997,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",390,Ripe fruits,2020,6,15,167,2459016,3,2020,6,23,175,2459024,3,4,9,1,0
