DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS,,
6/25/15,176,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,98,80,97,F,unhealthy-bbd&ice damage,,
6/25/15,176,ACPE-03,21,BB,100,BB,100,100,M,21,20,95,80,95,S,,,
6/25/15,176,HAVI-01,22,BB,100,ND,0,0,ND,13,10,98,80,97,0,,,
6/25/15,176,BEAL-02,23,BB,100,ND,0,0,ND,9,6,98,80,97,F,,,
6/25/15,176,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,100,80,97,0,new tree fall 2004,,
6/25/15,176,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,BEAL-03,27,BB,100,ND,ND,ND,ND,10,7,98,80,97,S,,,
6/25/15,176,HAVI-02,28,BB,100,ND,0,0,ND,11,9,99,80,97,0,,,
6/25/15,176,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,95,80,95,F,,,
6/25/15,176,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,96,80,97,F,,,
6/25/15,176,ACPE-04,31,BB,100,ND,0,0,ND,17,17,96,80,97,S,,,
6/25/15,176,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,ACRU-04,33,BB,100,BB,100,100,M,13,15,98,80,97,0,,,
6/25/15,176,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,96,80,97,0,,,
6/25/15,176,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,HAVI-03,37,BB,100,ND,0,0,ND,12,8,98,80,97,F,,,
6/25/15,176,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,98,80,97,0,,,
6/25/15,176,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),,
6/25/15,176,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2012,,
6/25/15,176,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),,
6/25/15,176,FRAM-07,47,BB,100,ND,ND,ND,ND,-99,-99,96,80,97,0,new tree 5-1-08 (02 dead),,
6/25/15,176,FAGR-04,48,BB,100,ND,0,0,ND,18,8,99,80,97,F,,,
6/25/15,176,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,98,80,97,0,,,
6/25/15,176,ACSA-02,50,BB,100,ND,0,0,ND,17,18,99,80,97,F,,,
6/25/15,176,FRAM-03,51,BB,100,ND,0,0,ND,36,22,98,80,97,0,,,
6/25/15,176,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11  ,,
6/25/15,176,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,100,80,97,0,new tree fall 2007 (03 cut),,
6/25/15,176,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,98,80,97,F,,,
6/25/15,176,ACRU-05,56,BB,100,BB,100,100,F,13,13,95,80,95,S,fruit gone,,
6/25/15,176,FRAM-08,57,BB,100,BB,100,100,F,-99,-99,96,80,97,F,new tree 4-1-15,,
6/25/15,176,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,65,50,0,0,unhealthy-lower part dead,,
6/3/05,154,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,78,80,70,S,,,
6/3/05,154,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),,
6/3/05,154,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,ACSA-01,7,BB,100,ND,0,0,ND,14,15,90,80,80,0,,,
6/3/05,154,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,,
6/3/05,154,BEAL-01,9,BB,100,ND,0,0,ND,14,9,88,80,40,S,,,
6/3/05,154,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,,
6/3/05,154,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,73,75,10,0,,,
6/3/05,154,QUAL-05,12,BB,100,ND,0,0,ND,19,13,58,35,0,0,new tree 2005,,
6/3/05,154,FAGR-01,13,BB,100,ND,0,0,ND,20,10,83,80,35,F,,,
6/3/05,154,ACPE-01,14,BB,100,BB,100,100,M&F,20,18,75,75,30,S,a few seeds, , 
6/3/05,154,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,73,70,15,S,,,
6/3/05,154,ACPE-02,19,BB,100,BB,100,100,F,21,20,73,75,20,F,lots of seeds!,,
6/3/05,154,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,83,80,55,0,unhealthy-bbd&ice damage,,
6/3/05,154,ACPE-03,21,BB,100,BB,100,100,M,20,20,70,65,15,S,,,
6/3/05,154,HAVI-01,22,BB,100,ND,0,0,ND,13,10,78,80,30,F,,,
6/3/05,154,BEAL-02,23,BB,100,ND,0,0,ND,9,6,80,80,40,F,,,
6/3/05,154,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,85,80,70,0,new tree fall 2004,,
6/3/05,154,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,BEAL-03,27,BB,100,ND,0,0,ND,10,7,80,80,45,S,,,
6/3/05,154,HAVI-02,28,BB,100,ND,0,0,ND,11,9,88,80,60,0,,,
6/3/05,154,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,68,70,0,0,,,
6/3/05,154,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,75,75,20,F,,,
6/3/05,154,ACPE-04,31,BB,100,ND,0,0,ND,16,17,75,75,25,S,,,
6/3/05,154,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,ACRU-04,33,BB,100,BB,100,100,M,13,15,70,70,15,F,,,
6/3/05,154,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,63,35,0,0,,,
6/3/05,154,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,HAVI-03,37,BB,100,ND,0,0,ND,12,8,78,80,55,F,,,
6/3/05,154,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,80,80,25,0,,,
6/3/05,154,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),,
6/3/05,154,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2012,,
6/3/05,154,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),,
6/3/05,154,FRAM-07,47,BB,100,ND,ND,ND,ND,-99,-99,75,75,0,0,new tree 5-1-08 (02 dead),,
6/3/05,154,FAGR-04,48,BB,100,ND,0,0,ND,18,8,88,80,60,F,,,
6/3/05,154,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,75,75,0,0,,,
6/3/05,154,ACSA-02,50,BB,100,ND,0,0,ND,16,17,96,80,97,F,,,
6/3/05,154,FRAM-03,51,BB,100,ND,0,0,ND,36,22,88,80,35,0,,,
6/3/05,154,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11  ,,
6/3/05,154,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,90,80,80,0,new tree fall 2007 (03 cut),,
6/3/05,154,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/3/05,154,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,78,80,30,F,,,
6/3/05,154,ACRU-05,56,BB,100,BB,100,100,F,13,12,75,75,20,S,seeds mostly fallen,,
6/3/05,154,FRAM-08,57,BB,100,BB,100,100,F,-99,-99,78,80,20,0,new tree 4-1-15,,
6/3/05,154,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS,,
