ObservedBy_Person_ID,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Daylength
"'29483,29482'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,498,Leaves,Colored leaves,2016,5,27,148,2457536,1,2016,5,31,152,2457540,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29483',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,498,Leaves,Colored leaves,2016,6,7,159,2457547,5,2016,6,7,159,2457547,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30982,29483,29482,26122,30377,19414'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,498,Leaves,Colored leaves,2016,7,7,189,2457577,1,2016,9,18,262,2457650,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29482,19414,31858,30197,26122'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,498,Leaves,Colored leaves,2016,10,6,280,2457668,14,2016,11,2,307,2457695,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'31858,30197'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,498,Leaves,Colored leaves,2016,11,6,311,2457699,2,2016,11,7,312,2457700,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'19414,30183,26122'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,500,Flowers,Flowers or flower buds,2016,4,23,114,2457502,4,2016,4,24,115,2457503,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29483,29482,26122'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,500,Flowers,Flowers or flower buds,2016,4,28,119,2457507,3,2016,5,1,122,2457510,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'26122,30197,19414'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,500,Flowers,Flowers or flower buds,2016,5,8,129,2457517,2,2016,5,15,136,2457524,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30566',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,500,Flowers,Flowers or flower buds,2016,5,22,143,2457531,2,2016,5,22,143,2457531,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'19414,30176,30183,29483'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,500,Flowers,Flowers or flower buds,2016,6,1,153,2457541,1,2016,6,7,159,2457547,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'26122',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,501,Flowers,Open flowers,2016,4,24,115,2457503,1,2016,4,24,115,2457503,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'26122',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,501,Flowers,Open flowers,2016,5,1,122,2457510,3,2016,5,1,122,2457510,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'19414,26122'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,501,Flowers,Open flowers,2016,5,12,133,2457521,3,2016,5,15,136,2457524,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30197',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,501,Flowers,Open flowers,2016,5,26,147,2457535,4,2016,5,26,147,2457535,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'19414,30176'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,501,Flowers,Open flowers,2016,6,1,153,2457541,1,2016,6,2,154,2457542,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'26122',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,504,Fruits,Recent fruit or seed drop,2016,8,7,220,2457608,19,2016,8,7,220,2457608,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'26122,19414,29482'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,504,Fruits,Recent fruit or seed drop,2016,9,4,248,2457636,1,2016,9,21,265,2457653,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29482,19414,31858,30197'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,504,Fruits,Recent fruit or seed drop,2016,10,6,280,2457668,14,2016,10,17,291,2457679,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'31858',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,504,Fruits,Recent fruit or seed drop,2016,10,30,304,2457692,10,2016,10,30,304,2457692,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'31858',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,504,Fruits,Recent fruit or seed drop,2016,11,6,311,2457699,2,2016,11,6,311,2457699,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30377',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,504,Fruits,Recent fruit or seed drop,2016,11,27,332,2457720,2,2016,11,27,332,2457720,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'19414,30176'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,516,Fruits,Fruits,2016,6,1,153,2457541,1,2016,6,2,154,2457542,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30717,19414,26122'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,516,Fruits,Fruits,2016,6,14,166,2457554,5,2016,6,27,179,2457567,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30982',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,516,Fruits,Fruits,2016,7,7,189,2457577,1,2016,7,7,189,2457577,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'26122',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,516,Fruits,Fruits,2016,8,7,220,2457608,19,2016,8,7,220,2457608,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30377,26122,19414,29482'",20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,516,Fruits,Fruits,2016,9,3,247,2457635,18,2016,9,18,262,2457650,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30197',20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,12651*I Yellow buckeye,516,Fruits,Fruits,2016,10,17,291,2457679,1,2016,10,17,291,2457679,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29262,28810,26428,29105,29374,24475,30408,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,371,Leaves,Budburst,2016,4,20,111,2457499,4,2016,5,9,130,2457518,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,29262,26428,29374,30408,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,371,Leaves,Budburst,2016,4,20,111,2457499,4,2016,5,9,130,2457518,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30522,28810,30408'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,371,Leaves,Budburst,2016,5,27,148,2457536,6,2016,5,29,150,2457538,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29374,28846,26490,19414,28810,29262,26428,29105,24475,30408'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,371,Leaves,Budburst,2016,4,14,105,2457493,3,2016,5,9,130,2457518,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30215',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,371,Leaves,Budburst,2016,5,15,136,2457524,2,2016,5,15,136,2457524,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30408',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,371,Leaves,Budburst,2016,5,29,150,2457538,1,2016,5,29,150,2457538,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,390,Fruits,Ripe fruits,2016,8,27,240,2457628,1,2016,8,27,240,2457628,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,390,Fruits,Ripe fruits,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30617,19414,28846,28810,31726,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,390,Fruits,Ripe fruits,2016,9,18,262,2457650,2,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,390,Fruits,Ripe fruits,2016,11,10,315,2457703,1,2016,11,10,315,2457703,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,390,Fruits,Ripe fruits,2016,8,27,240,2457628,1,2016,8,27,240,2457628,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30617,19414,28846,28810,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,390,Fruits,Ripe fruits,2016,9,18,262,2457650,7,2016,11,18,323,2457711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,390,Fruits,Ripe fruits,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30617,28846,28810'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,390,Fruits,Ripe fruits,2016,9,18,262,2457650,2,2016,9,23,267,2457655,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810,31237,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,390,Fruits,Ripe fruits,2016,9,30,274,2457662,6,2016,11,10,315,2457703,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,390,Fruits,Ripe fruits,2016,11,13,318,2457706,1,2016,11,18,323,2457711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'24475',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,467,Leaves,Increasing leaf size,2016,4,28,119,2457507,4,2016,4,28,119,2457507,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29262,28846,26428,28810,30555,30408,30638,26398,30522'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,467,Leaves,Increasing leaf size,2016,5,1,122,2457510,1,2016,5,29,150,2457538,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30642',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,467,Leaves,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29262',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,467,Leaves,Increasing leaf size,2016,4,28,119,2457507,4,2016,4,28,119,2457507,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29262,28846,28810,26428,30555,30408,30522'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,467,Leaves,Increasing leaf size,2016,5,1,122,2457510,1,2016,5,29,150,2457538,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30642',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,467,Leaves,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'26428',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,467,Leaves,Increasing leaf size,2016,4,21,112,2457500,1,2016,4,21,112,2457500,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,29105,24475'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,467,Leaves,Increasing leaf size,2016,4,24,115,2457503,2,2016,4,28,119,2457507,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29262,28846,28810'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,467,Leaves,Increasing leaf size,2016,5,1,122,2457510,1,2016,5,4,125,2457513,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30215,26428,28810,30408,30522'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,467,Leaves,Increasing leaf size,2016,5,15,136,2457524,2,2016,5,29,150,2457538,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30642',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,467,Leaves,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30215',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,467,Leaves,Increasing leaf size,2016,6,26,178,2457566,3,2016,6,26,178,2457566,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30215',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,467,Leaves,Increasing leaf size,2016,7,11,193,2457581,3,2016,7,11,193,2457581,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,471,Leaves,Falling leaves,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29105,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,471,Leaves,Falling leaves,2016,9,16,260,2457648,5,2016,9,18,262,2457650,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,31726'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,471,Leaves,Falling leaves,2016,9,23,267,2457655,1,2016,9,24,268,2457656,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,31237,28846,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,471,Leaves,Falling leaves,2016,10,7,281,2457669,2,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,471,Leaves,Falling leaves,2016,11,10,315,2457703,1,2016,11,10,315,2457703,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'19414',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,471,Leaves,Falling leaves,2016,11,18,323,2457711,4,2016,11,18,323,2457711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,471,Leaves,Falling leaves,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30617',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,471,Leaves,Falling leaves,2016,9,18,262,2457650,7,2016,9,18,262,2457650,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,471,Leaves,Falling leaves,2016,9,23,267,2457655,1,2016,9,23,267,2457655,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,471,Leaves,Falling leaves,2016,10,7,281,2457669,2,2016,10,8,282,2457670,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,471,Leaves,Falling leaves,2016,10,16,290,2457678,4,2016,10,28,302,2457690,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30617',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,471,Leaves,Falling leaves,2016,10,30,304,2457692,1,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,471,Leaves,Falling leaves,2016,11,10,315,2457703,1,2016,11,10,315,2457703,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,471,Leaves,Falling leaves,2016,8,2,215,2457603,3,2016,8,2,215,2457603,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,471,Leaves,Falling leaves,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29105,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,471,Leaves,Falling leaves,2016,9,16,260,2457648,5,2016,9,18,262,2457650,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,471,Leaves,Falling leaves,2016,9,23,267,2457655,1,2016,9,23,267,2457655,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30215',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,471,Leaves,Falling leaves,2016,9,25,269,2457657,1,2016,9,25,269,2457657,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,31237,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,471,Leaves,Falling leaves,2016,10,7,281,2457669,2,2016,10,24,298,2457686,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'31237,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,471,Leaves,Falling leaves,2016,10,29,303,2457691,1,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,19414'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,471,Leaves,Falling leaves,2016,11,10,315,2457703,1,2016,11,12,317,2457705,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29105,28810,24475,29262,26428,30408,28846,29374,30555,30638,26398,30522,30642,30617,19414,31726,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,483,Leaves,Leaves,2016,4,24,115,2457503,3,2016,11,18,323,2457711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29374,28810,29262,26428,30408,28846,30555,30522,30642,30617,19414,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,483,Leaves,Leaves,2016,4,24,115,2457503,3,2016,11,18,323,2457711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29105,28810,29374,24475,29262,26428,30408,28846,30215,30522,30552,30642,30555,31240,30617,31726,19414,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,483,Leaves,Leaves,2016,4,24,115,2457503,2,2016,10,24,298,2457686,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'31237,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,483,Leaves,Leaves,2016,10,29,303,2457691,1,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,498,Leaves,Colored leaves,2016,8,27,240,2457628,1,2016,8,27,240,2457628,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,28846,29105,30617,31726,31237,19414'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,498,Leaves,Colored leaves,2016,9,8,252,2457640,1,2016,11,18,323,2457711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810,30617,19414,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,498,Leaves,Colored leaves,2016,8,2,215,2457603,3,2016,11,18,323,2457711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30522',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,498,Leaves,Colored leaves,2016,5,27,148,2457536,6,2016,5,27,148,2457536,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,28846,29105,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,498,Leaves,Colored leaves,2016,9,8,252,2457640,1,2016,9,23,267,2457655,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30215,28846,19414,28810,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,498,Leaves,Colored leaves,2016,9,25,269,2457657,1,2016,10,24,298,2457686,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'31237,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,498,Leaves,Colored leaves,2016,10,29,303,2457691,1,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,500,Flowers,Flowers or flower buds,2016,5,9,130,2457518,7,2016,5,9,130,2457518,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30555,30408,30638,26398,30522'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,500,Flowers,Flowers or flower buds,2016,5,21,142,2457530,3,2016,5,27,148,2457536,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'26428,30642,28810,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,500,Flowers,Flowers or flower buds,2016,6,2,154,2457542,2,2016,7,8,190,2457578,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29374,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,500,Flowers,Flowers or flower buds,2016,5,9,130,2457518,5,2016,5,10,131,2457519,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30555,30408,28810'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,500,Flowers,Flowers or flower buds,2016,5,21,142,2457530,3,2016,5,27,148,2457536,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'26428,30642,28810,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,500,Flowers,Flowers or flower buds,2016,6,2,154,2457542,2,2016,7,8,190,2457578,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,500,Flowers,Flowers or flower buds,2016,5,9,130,2457518,5,2016,5,9,130,2457518,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,500,Flowers,Flowers or flower buds,2016,5,27,148,2457536,6,2016,5,27,148,2457536,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
